transaction_id,customer_id,amount,payment_method,payment_status,failure_reason,attempt_count,checkout_abandoned,checkout_duration_seconds,previous_transactions,previous_successful_transactions,previous_success_rate,is_subscription,days_overdue,recovery_attempts,recovery_action,recovery_success,recovered_amount
TX02376,C1950,23974.87,NETBANKING,success,none,0,0,295,10,7,0.7,0,0,0,none,1,23974.87
TX02377,C2179,34009.03,CARD,abandoned,checkout_dropoff,1,1,91,15,2,0.13,1,0,2,payment_link,0,0.0
TX02378,C1389,36513.89,NETBANKING,success,none,0,0,507,13,6,0.46,0,0,0,none,1,36513.89
TX02379,C1669,9154.14,NETBANKING,failed,timeout,3,0,12,12,3,0.25,0,0,0,retry_payment,0,0.0
TX02380,C1575,3868.89,NETBANKING,success,none,0,0,392,16,14,0.88,0,0,0,none,1,3868.89
TX02381,C0886,45361.11,WALLET,success,none,0,0,63,13,3,0.23,0,0,0,none,1,45361.11
TX02382,C1623,19911.33,WALLET,failed,insufficient_funds,0,0,142,17,2,0.12,1,0,2,send_reminder,1,19911.33
TX02383,C2408,6210.01,CARD,success,none,0,0,131,6,0,0.0,0,0,0,none,1,6210.01
TX02384,C0119,7329.49,CARD,success,none,0,0,278,11,2,0.18,0,0,0,none,1,7329.49
TX02385,C1885,37897.41,WALLET,failed,insufficient_funds,1,0,124,19,5,0.26,1,0,2,send_reminder,0,0.0
TX02386,C1763,2341.3,WALLET,success,none,0,0,514,10,10,1.0,1,0,0,none,1,2341.3
TX02387,C1120,49077.83,CARD,success,none,0,0,302,18,9,0.5,1,15,0,none,1,49077.83
TX02388,C0923,25786.98,UPI,success,none,0,0,584,4,4,1.0,1,0,0,none,1,25786.98
TX02389,C1436,26563.75,NETBANKING,failed,insufficient_funds,2,0,417,13,2,0.15,0,0,2,send_reminder,0,0.0
TX02390,C1520,7640.52,WALLET,success,none,0,0,63,11,11,1.0,1,0,0,none,1,7640.52
TX02391,C0962,48481.47,WALLET,success,none,0,0,440,5,2,0.4,1,0,0,none,1,48481.47
TX02392,C0043,14957.37,CARD,failed,technical_error,0,0,144,7,5,0.71,0,0,1,payment_link,1,14957.37
TX02393,C0112,3736.11,CARD,failed,network_error,3,0,245,3,3,1.0,1,7,1,retry_payment,0,0.0
TX02394,C1734,2887.64,WALLET,success,none,0,0,392,5,1,0.2,1,0,0,none,1,2887.64
TX02395,C0857,12415.69,NETBANKING,success,none,0,0,590,9,0,0.0,1,30,0,none,1,12415.69
TX02396,C1497,10846.95,NETBANKING,failed,technical_error,4,0,65,11,11,1.0,1,0,0,payment_link,0,0.0
TX02397,C2150,31933.81,WALLET,success,none,0,0,317,13,9,0.69,0,0,0,none,1,31933.81
TX02398,C1760,16638.87,UPI,success,none,0,0,209,11,11,1.0,1,0,0,none,1,16638.87
TX02399,C2292,23108.3,UPI,success,none,0,0,489,2,0,0.0,0,0,0,none,1,23108.3
TX02400,C1959,42408.74,UPI,success,none,0,0,260,1,0,0.0,0,0,0,none,1,42408.74
TX02401,C0672,1471.57,NETBANKING,success,none,0,0,257,7,3,0.43,0,0,0,none,1,1471.57
TX02402,C2473,34990.43,CARD,failed,bank_error,1,0,589,13,4,0.31,1,0,0,payment_link,0,0.0
TX02403,C1320,12155.64,CARD,failed,technical_error,3,0,201,9,2,0.22,1,0,2,payment_link,1,12155.64
TX02404,C0654,11346.95,NETBANKING,failed,network_error,1,0,254,6,0,0.0,0,0,0,retry_payment,1,11346.95
TX02405,C0268,21279.34,CARD,success,none,0,0,189,17,8,0.47,1,0,0,none,1,21279.34
TX02406,C1217,24833.27,UPI,success,none,0,0,547,5,4,0.8,0,0,0,none,1,24833.27
TX02407,C1980,16703.69,NETBANKING,failed,insufficient_funds,2,0,360,5,3,0.6,0,0,1,send_reminder,0,0.0
TX02408,C1326,21933.59,UPI,success,none,0,0,236,4,0,0.0,0,0,0,none,1,21933.59
TX02409,C1612,39472.4,CARD,success,none,0,0,168,6,6,1.0,1,30,0,none,1,39472.4
TX02410,C0617,45697.83,WALLET,success,none,0,0,488,7,3,0.43,0,0,0,none,1,45697.83
TX02411,C1697,44357.8,UPI,abandoned,checkout_dropoff,3,1,315,16,0,0.0,1,0,1,send_reminder,1,44357.8
TX02412,C0142,16885.89,NETBANKING,success,none,0,0,525,10,2,0.2,1,0,0,none,1,16885.89
TX02413,C0154,32087.6,NETBANKING,failed,bank_error,3,0,286,1,1,1.0,1,7,0,payment_link,1,32087.6
TX02414,C1754,22781.47,CARD,success,none,0,0,12,14,13,0.93,0,0,0,none,1,22781.47
TX02415,C0057,42169.93,CARD,failed,bank_error,4,0,375,13,12,0.92,1,30,1,payment_link,0,0.0
TX02416,C2350,22501.27,NETBANKING,success,none,0,0,223,4,4,1.0,0,0,0,none,1,22501.27
TX02417,C2405,35009.34,WALLET,failed,timeout,2,0,89,9,9,1.0,1,0,2,retry_payment,0,0.0
TX02418,C1291,40730.61,UPI,failed,timeout,1,0,156,14,12,0.86,1,0,2,retry_payment,1,40730.61
TX02419,C0912,48772.91,NETBANKING,failed,network_error,1,0,113,6,5,0.83,0,0,0,retry_payment,1,48772.91
TX02420,C1350,30872.71,NETBANKING,success,none,0,0,26,1,0,0.0,0,0,0,none,1,30872.71
TX02421,C1845,21959.48,CARD,success,none,0,0,207,19,16,0.84,1,30,0,none,1,21959.48
TX02422,C1230,8796.72,CARD,success,none,0,0,482,17,15,0.88,0,0,0,none,1,8796.72
TX02423,C2103,38762.69,CARD,abandoned,checkout_dropoff,1,1,219,15,15,1.0,0,0,1,send_reminder,0,0.0
TX02424,C0277,19519.06,UPI,success,none,0,0,88,7,4,0.57,1,0,0,none,1,19519.06
TX02425,C1916,37430.15,NETBANKING,success,none,0,0,342,17,13,0.76,1,1,0,none,1,37430.15
TX02426,C2324,38797.21,WALLET,success,none,0,0,564,8,0,0.0,1,0,0,none,1,38797.21
TX02427,C1618,40238.45,UPI,failed,network_error,4,0,154,14,1,0.07,1,0,0,retry_payment,0,0.0
TX02428,C0406,21050.99,NETBANKING,abandoned,checkout_dropoff,3,1,528,14,4,0.29,1,0,1,send_reminder,1,21050.99
TX02429,C2022,17732.84,CARD,success,none,0,0,451,9,0,0.0,0,0,0,none,1,17732.84
TX02430,C0215,19443.46,WALLET,success,none,0,0,434,17,4,0.24,1,3,0,none,1,19443.46
TX02431,C1464,3750.3,WALLET,success,none,0,0,342,4,1,0.25,0,0,0,none,1,3750.3
TX02432,C1052,43106.43,NETBANKING,success,none,0,0,534,19,19,1.0,1,30,0,none,1,43106.43
TX02433,C0021,7357.27,CARD,success,none,0,0,426,18,13,0.72,0,0,0,none,1,7357.27
TX02434,C2100,38821.47,NETBANKING,failed,network_error,0,0,473,1,0,0.0,1,0,1,retry_payment,0,0.0
TX02435,C1097,7863.37,CARD,success,none,0,0,431,2,0,0.0,0,0,0,none,1,7863.37
TX02436,C1364,36619.84,CARD,success,none,0,0,294,3,1,0.33,1,3,0,none,1,36619.84
TX02437,C0050,29277.31,WALLET,success,none,0,0,497,20,15,0.75,1,0,0,none,1,29277.31
TX02438,C1118,16964.44,CARD,success,none,0,0,122,7,5,0.71,1,1,0,none,1,16964.44
TX02439,C2158,856.49,NETBANKING,abandoned,checkout_dropoff,3,1,219,12,12,1.0,1,7,2,send_reminder,0,0.0
TX02440,C0059,28737.24,WALLET,success,none,0,0,238,19,8,0.42,0,0,0,none,1,28737.24
TX02441,C1380,29307.0,UPI,success,none,0,0,452,1,0,0.0,1,0,0,none,1,29307.0
TX02442,C0182,40111.25,UPI,success,none,0,0,553,20,4,0.2,1,1,0,none,1,40111.25
TX02443,C0072,23538.46,NETBANKING,success,none,0,0,242,4,4,1.0,1,3,0,none,1,23538.46
TX02444,C1930,14428.0,WALLET,success,none,0,0,384,4,2,0.5,0,0,0,none,1,14428.0
TX02445,C2104,44987.83,NETBANKING,abandoned,checkout_dropoff,4,1,172,7,0,0.0,0,0,2,send_reminder,0,0.0
TX02446,C1624,34877.3,NETBANKING,success,none,0,0,440,6,1,0.17,0,0,0,none,1,34877.3
TX02447,C0690,48559.49,WALLET,success,none,0,0,379,18,12,0.67,1,0,0,none,1,48559.49
TX02448,C1721,41964.45,NETBANKING,abandoned,checkout_dropoff,1,1,111,15,6,0.4,0,0,2,send_reminder,1,41964.45
TX02449,C0876,32928.72,UPI,success,none,0,0,552,3,3,1.0,0,0,0,none,1,32928.72
TX02450,C1208,38991.18,WALLET,failed,insufficient_funds,4,0,329,14,9,0.64,0,0,0,send_reminder,0,0.0
TX02451,C0965,6849.17,CARD,success,none,0,0,495,4,3,0.75,0,0,0,none,1,6849.17
TX02452,C0621,44218.39,CARD,success,none,0,0,596,2,0,0.0,1,0,0,none,1,44218.39
TX02453,C1118,43671.47,WALLET,success,none,0,0,575,9,7,0.78,1,1,0,none,1,43671.47
TX02454,C1063,3715.95,WALLET,success,none,0,0,331,11,3,0.27,0,0,0,none,1,3715.95
TX02455,C2231,27131.19,UPI,failed,bank_error,3,0,536,3,2,0.67,0,0,2,payment_link,1,27131.19
TX02456,C0238,27979.75,NETBANKING,success,none,0,0,409,6,3,0.5,0,0,0,none,1,27979.75
TX02457,C2071,13326.01,WALLET,success,none,0,0,547,1,0,0.0,0,0,0,none,1,13326.01
TX02458,C1962,20049.97,CARD,success,none,0,0,418,4,1,0.25,0,0,0,none,1,20049.97
TX02459,C2469,1587.29,NETBANKING,failed,timeout,4,0,112,5,4,0.8,1,7,0,retry_payment,0,0.0
TX02460,C2093,38397.4,UPI,success,none,0,0,510,1,1,1.0,1,3,0,none,1,38397.4
TX02461,C2442,2025.07,UPI,success,none,0,0,145,8,7,0.88,0,0,0,none,1,2025.07
TX02462,C2415,27830.88,WALLET,success,none,0,0,246,8,4,0.5,1,3,0,none,1,27830.88
TX02463,C2489,45125.58,UPI,success,none,0,0,333,2,1,0.5,1,0,0,none,1,45125.58
TX02464,C2094,30786.33,CARD,abandoned,checkout_dropoff,1,1,356,12,11,0.92,1,0,2,send_reminder,1,30786.33
TX02465,C0416,38343.92,CARD,success,none,0,0,347,11,10,0.91,0,0,0,none,1,38343.92
TX02466,C1304,22110.92,UPI,success,none,0,0,105,17,15,0.88,0,0,0,none,1,22110.92
TX02467,C2116,13837.65,NETBANKING,success,none,0,0,328,12,8,0.67,0,0,0,none,1,13837.65
TX02468,C0429,48598.56,NETBANKING,success,none,0,0,504,2,2,1.0,0,0,0,none,1,48598.56
TX02469,C0625,46823.21,NETBANKING,failed,bank_error,3,0,558,15,3,0.2,1,1,2,payment_link,0,0.0
TX02470,C2465,3917.46,UPI,success,none,0,0,458,15,14,0.93,0,0,0,none,1,3917.46
TX02471,C0583,11759.61,NETBANKING,failed,insufficient_funds,2,0,446,17,9,0.53,1,0,1,send_reminder,1,11759.61
TX02472,C0102,45765.98,CARD,failed,technical_error,3,0,315,1,0,0.0,1,0,1,payment_link,1,45765.98
TX02473,C1966,11087.76,WALLET,success,none,0,0,223,4,2,0.5,1,0,0,none,1,11087.76
TX02474,C0657,30150.71,CARD,failed,bank_error,0,0,531,13,8,0.62,0,0,0,payment_link,0,0.0
TX02475,C2314,41527.34,NETBANKING,success,none,0,0,321,6,6,1.0,0,0,0,none,1,41527.34
TX02476,C0929,8917.51,UPI,success,none,0,0,391,3,2,0.67,1,1,0,none,1,8917.51
TX02477,C2389,21756.45,WALLET,success,none,0,0,487,7,4,0.57,1,7,0,none,1,21756.45
TX02478,C1929,35509.15,WALLET,success,none,0,0,135,12,11,0.92,1,1,0,none,1,35509.15
TX02479,C0338,46094.59,WALLET,success,none,0,0,127,14,1,0.07,1,0,0,none,1,46094.59
TX02480,C0054,47425.57,CARD,success,none,0,0,106,13,9,0.69,0,0,0,none,1,47425.57
TX02481,C1175,44583.77,UPI,success,none,0,0,317,9,7,0.78,1,3,0,none,1,44583.77
TX02482,C0240,35320.62,NETBANKING,failed,bank_error,3,0,470,10,0,0.0,0,0,2,payment_link,0,0.0
TX02483,C0514,26893.52,NETBANKING,failed,bank_error,1,0,39,5,3,0.6,1,30,2,payment_link,0,0.0
TX02484,C2397,19346.65,CARD,success,none,0,0,203,14,6,0.43,1,0,0,none,1,19346.65
TX02485,C2457,37363.49,WALLET,success,none,0,0,89,1,0,0.0,1,3,0,none,1,37363.49
TX02486,C0986,14038.67,UPI,success,none,0,0,141,5,5,1.0,0,0,0,none,1,14038.67
TX02487,C1101,30763.18,UPI,success,none,0,0,223,15,13,0.87,0,0,0,none,1,30763.18
TX02488,C1725,24513.46,UPI,success,none,0,0,473,20,2,0.1,1,0,0,none,1,24513.46
TX02489,C1247,13948.69,WALLET,success,none,0,0,310,1,0,0.0,0,0,0,none,1,13948.69
TX02490,C1005,38887.83,NETBANKING,success,none,0,0,321,13,5,0.38,1,15,0,none,1,38887.83
TX02491,C0574,43453.97,WALLET,failed,network_error,4,0,402,8,7,0.88,0,0,1,retry_payment,0,0.0
TX02492,C0894,3510.92,NETBANKING,failed,technical_error,4,0,352,12,9,0.75,0,0,1,payment_link,1,3510.92
TX02493,C1797,18906.33,NETBANKING,failed,insufficient_funds,4,0,56,1,0,0.0,1,0,1,send_reminder,1,18906.33
TX02494,C1407,3364.58,CARD,failed,insufficient_funds,2,0,271,18,12,0.67,1,0,2,send_reminder,0,0.0
TX02495,C0937,28718.61,NETBANKING,success,none,0,0,256,8,1,0.12,1,15,0,none,1,28718.61
TX02496,C1131,19022.93,UPI,success,none,0,0,503,10,9,0.9,0,0,0,none,1,19022.93
TX02497,C0610,18008.39,UPI,success,none,0,0,478,17,16,0.94,1,1,0,none,1,18008.39
TX02498,C1298,10840.08,CARD,failed,network_error,2,0,24,19,10,0.53,1,0,1,retry_payment,0,0.0
TX02499,C1784,21361.31,CARD,success,none,0,0,551,12,8,0.67,0,0,0,none,1,21361.31
TX02500,C0245,5175.28,WALLET,abandoned,checkout_dropoff,0,1,329,7,1,0.14,1,0,1,payment_link,1,5175.28
TX02501,C1972,26836.06,CARD,success,none,0,0,25,16,2,0.12,1,0,0,none,1,26836.06
TX02502,C1661,31616.92,NETBANKING,success,none,0,0,141,11,7,0.64,0,0,0,none,1,31616.92
TX02503,C1666,32187.28,UPI,success,none,0,0,448,19,6,0.32,0,0,0,none,1,32187.28
TX02504,C0296,18739.93,NETBANKING,success,none,0,0,210,1,1,1.0,0,0,0,none,1,18739.93
TX02505,C0217,9397.37,UPI,success,none,0,0,524,14,13,0.93,1,30,0,none,1,9397.37
TX02506,C1373,45515.69,UPI,failed,bank_error,1,0,305,4,0,0.0,1,7,1,payment_link,1,45515.69
TX02507,C1968,2026.08,NETBANKING,success,none,0,0,337,19,18,0.95,0,0,0,none,1,2026.08
TX02508,C0079,4953.33,WALLET,success,none,0,0,265,7,2,0.29,0,0,0,none,1,4953.33
TX02509,C0556,42673.45,NETBANKING,success,none,0,0,337,8,2,0.25,0,0,0,none,1,42673.45
TX02510,C0722,2550.14,WALLET,success,none,0,0,38,4,4,1.0,0,0,0,none,1,2550.14
TX02511,C0310,5870.82,CARD,success,none,0,0,324,7,3,0.43,0,0,0,none,1,5870.82
TX02512,C0789,11545.68,CARD,success,none,0,0,539,13,1,0.08,0,0,0,none,1,11545.68
TX02513,C0649,12314.2,NETBANKING,success,none,0,0,431,10,5,0.5,0,0,0,none,1,12314.2
TX02514,C0888,15353.11,WALLET,success,none,0,0,315,20,14,0.7,1,7,0,none,1,15353.11
TX02515,C0710,13332.7,WALLET,success,none,0,0,284,6,5,0.83,0,0,0,none,1,13332.7
TX02516,C2390,47547.63,CARD,success,none,0,0,474,16,7,0.44,1,3,0,none,1,47547.63
TX02517,C2254,31921.42,NETBANKING,success,none,0,0,493,8,5,0.62,1,7,0,none,1,31921.42
TX02518,C0378,16863.5,CARD,abandoned,checkout_dropoff,3,1,389,11,9,0.82,0,0,1,send_reminder,1,16863.5
TX02519,C0646,18612.65,CARD,failed,timeout,0,0,436,14,4,0.29,0,0,1,retry_payment,1,18612.65
TX02520,C0898,12610.84,NETBANKING,success,none,0,0,462,9,6,0.67,1,3,0,none,1,12610.84
TX02521,C0956,17035.58,WALLET,success,none,0,0,600,18,10,0.56,0,0,0,none,1,17035.58
TX02522,C0632,14623.88,WALLET,success,none,0,0,164,10,1,0.1,1,0,0,none,1,14623.88
TX02523,C0642,32119.49,WALLET,abandoned,checkout_dropoff,4,1,239,11,4,0.36,0,0,1,send_reminder,1,32119.49
TX02524,C2049,37504.33,CARD,failed,network_error,3,0,113,13,11,0.85,0,0,1,retry_payment,0,0.0
TX02525,C2317,23625.37,CARD,success,none,0,0,569,3,3,1.0,0,0,0,none,1,23625.37
TX02526,C1452,43050.12,UPI,success,none,0,0,537,7,7,1.0,0,0,0,none,1,43050.12
TX02527,C0120,12393.19,WALLET,failed,technical_error,1,0,398,2,1,0.5,0,0,0,payment_link,0,0.0
TX02528,C0391,13838.71,WALLET,failed,timeout,0,0,579,5,3,0.6,1,1,0,retry_payment,1,13838.71
TX02529,C1170,20031.95,CARD,success,none,0,0,314,15,12,0.8,0,0,0,none,1,20031.95
TX02530,C1325,32193.73,CARD,failed,bank_error,3,0,313,12,12,1.0,1,0,2,payment_link,0,0.0
TX02531,C0446,23108.47,NETBANKING,success,none,0,0,414,19,8,0.42,0,0,0,none,1,23108.47
TX02532,C0450,9239.8,WALLET,failed,technical_error,2,0,590,15,2,0.13,1,0,1,payment_link,0,0.0
TX02533,C2256,11364.98,NETBANKING,success,none,0,0,123,2,0,0.0,1,0,0,none,1,11364.98
TX02534,C1434,39306.31,UPI,success,none,0,0,262,19,19,1.0,1,3,0,none,1,39306.31
TX02535,C0139,38118.65,UPI,success,none,0,0,247,9,4,0.44,0,0,0,none,1,38118.65
TX02536,C1951,45898.57,WALLET,failed,bank_error,2,0,556,4,2,0.5,0,0,2,payment_link,0,0.0
TX02537,C1087,4612.82,UPI,abandoned,checkout_dropoff,3,1,515,20,6,0.3,0,0,2,payment_link,0,0.0
TX02538,C0374,5365.73,UPI,abandoned,checkout_dropoff,4,1,95,1,0,0.0,1,3,0,payment_link,0,0.0
TX02539,C0617,26575.91,WALLET,failed,network_error,3,0,567,2,2,1.0,0,0,2,retry_payment,0,0.0
TX02540,C2467,2169.86,NETBANKING,success,none,0,0,215,9,8,0.89,1,0,0,none,1,2169.86
TX02541,C1070,44430.13,UPI,success,none,0,0,212,3,3,1.0,0,0,0,none,1,44430.13
TX02542,C1959,28360.62,UPI,success,none,0,0,112,7,6,0.86,0,0,0,none,1,28360.62
TX02543,C0328,16331.49,WALLET,success,none,0,0,98,16,3,0.19,0,0,0,none,1,16331.49
TX02544,C0554,39178.01,UPI,success,none,0,0,326,1,0,0.0,1,15,0,none,1,39178.01
TX02545,C0018,8246.28,UPI,success,none,0,0,132,5,4,0.8,1,15,0,none,1,8246.28
TX02546,C1226,15992.27,WALLET,abandoned,checkout_dropoff,0,1,228,14,7,0.5,1,0,0,send_reminder,0,0.0
TX02547,C2479,3773.03,UPI,success,none,0,0,521,10,9,0.9,0,0,0,none,1,3773.03
TX02548,C1553,6281.29,NETBANKING,success,none,0,0,165,4,2,0.5,1,15,0,none,1,6281.29
TX02549,C0312,35557.33,UPI,abandoned,checkout_dropoff,1,1,349,2,1,0.5,1,30,1,payment_link,0,0.0
TX02550,C2245,12812.89,NETBANKING,success,none,0,0,340,6,6,1.0,1,3,0,none,1,12812.89
TX02551,C0308,300.43,NETBANKING,success,none,0,0,76,15,8,0.53,1,0,0,none,1,300.43
TX02552,C2477,14259.86,CARD,abandoned,checkout_dropoff,0,1,388,4,4,1.0,1,0,1,send_reminder,0,0.0
TX02553,C0853,18407.89,NETBANKING,failed,bank_error,3,0,98,15,4,0.27,1,0,1,payment_link,0,0.0
TX02554,C1660,18474.52,NETBANKING,success,none,0,0,18,16,0,0.0,0,0,0,none,1,18474.52
TX02555,C0340,14844.2,NETBANKING,success,none,0,0,237,1,1,1.0,1,15,0,none,1,14844.2
TX02556,C1068,2218.16,WALLET,failed,network_error,0,0,13,14,6,0.43,0,0,0,retry_payment,1,2218.16
TX02557,C1991,6951.67,CARD,success,none,0,0,427,6,1,0.17,0,0,0,none,1,6951.67
TX02558,C0499,17688.48,CARD,success,none,0,0,156,18,4,0.22,0,0,0,none,1,17688.48
TX02559,C0717,27892.11,NETBANKING,success,none,0,0,294,16,10,0.62,0,0,0,none,1,27892.11
TX02560,C2155,9791.72,NETBANKING,success,none,0,0,289,3,0,0.0,1,0,0,none,1,9791.72
TX02561,C0475,11563.02,UPI,failed,bank_error,2,0,40,11,3,0.27,1,30,0,payment_link,0,0.0
TX02562,C0675,38353.94,CARD,abandoned,checkout_dropoff,0,1,457,10,1,0.1,1,30,1,payment_link,0,0.0
TX02563,C2148,12165.15,CARD,abandoned,checkout_dropoff,0,1,84,1,1,1.0,0,0,2,send_reminder,0,0.0
TX02564,C1350,12280.72,UPI,success,none,0,0,139,17,3,0.18,1,0,0,none,1,12280.72
TX02565,C2277,20617.52,WALLET,success,none,0,0,141,18,1,0.06,0,0,0,none,1,20617.52
TX02566,C0349,32149.66,CARD,success,none,0,0,237,12,7,0.58,0,0,0,none,1,32149.66
TX02567,C0932,23340.03,UPI,failed,network_error,1,0,465,9,3,0.33,1,1,1,retry_payment,1,23340.03
TX02568,C2264,16293.51,NETBANKING,abandoned,checkout_dropoff,2,1,595,10,0,0.0,1,0,2,payment_link,0,0.0
TX02569,C1761,28408.65,UPI,failed,insufficient_funds,1,0,542,20,17,0.85,1,0,0,send_reminder,1,28408.65
TX02570,C1592,16711.66,WALLET,success,none,0,0,473,9,5,0.56,1,15,0,none,1,16711.66
TX02571,C0340,20073.85,CARD,success,none,0,0,105,8,6,0.75,0,0,0,none,1,20073.85
TX02572,C1225,29469.75,UPI,success,none,0,0,235,1,1,1.0,0,0,0,none,1,29469.75
TX02573,C1962,36199.72,CARD,success,none,0,0,417,10,4,0.4,1,0,0,none,1,36199.72
TX02574,C2044,43012.13,CARD,success,none,0,0,19,18,9,0.5,0,0,0,none,1,43012.13
TX02575,C0985,37248.54,NETBANKING,success,none,0,0,318,17,0,0.0,0,0,0,none,1,37248.54
TX02576,C1122,4184.82,CARD,success,none,0,0,348,11,3,0.27,1,1,0,none,1,4184.82
TX02577,C1342,26821.94,NETBANKING,success,none,0,0,39,13,2,0.15,1,1,0,none,1,26821.94
TX02578,C1552,944.33,NETBANKING,success,none,0,0,473,2,0,0.0,0,0,0,none,1,944.33
TX02579,C0908,32926.52,NETBANKING,failed,insufficient_funds,2,0,195,8,1,0.12,1,1,0,send_reminder,0,0.0
TX02580,C2152,19466.37,UPI,success,none,0,0,153,20,13,0.65,1,0,0,none,1,19466.37
TX02581,C2458,4714.16,CARD,success,none,0,0,312,6,4,0.67,0,0,0,none,1,4714.16
TX02582,C0537,1516.85,UPI,success,none,0,0,564,6,0,0.0,1,3,0,none,1,1516.85
TX02583,C2419,8969.43,WALLET,success,none,0,0,224,16,0,0.0,1,0,0,none,1,8969.43
TX02584,C0517,41006.45,UPI,abandoned,checkout_dropoff,0,1,246,19,5,0.26,0,0,1,send_reminder,0,0.0
TX02585,C0032,9410.34,UPI,success,none,0,0,59,4,4,1.0,0,0,0,none,1,9410.34
TX02586,C0998,10739.99,CARD,success,none,0,0,508,3,0,0.0,0,0,0,none,1,10739.99
TX02587,C0239,32377.16,CARD,failed,insufficient_funds,3,0,111,13,2,0.15,0,0,1,send_reminder,0,0.0
TX02588,C1151,35060.69,UPI,success,none,0,0,387,12,9,0.75,1,0,0,none,1,35060.69
TX02589,C1842,29052.48,CARD,success,none,0,0,302,12,11,0.92,0,0,0,none,1,29052.48
TX02590,C0560,37196.41,UPI,abandoned,checkout_dropoff,3,1,486,18,2,0.11,1,0,1,send_reminder,1,37196.41
TX02591,C1004,22308.11,UPI,success,none,0,0,371,7,1,0.14,0,0,0,none,1,22308.11
TX02592,C1849,48706.94,WALLET,abandoned,checkout_dropoff,3,1,358,2,1,0.5,0,0,1,send_reminder,0,0.0
TX02593,C0275,6426.08,CARD,success,none,0,0,338,16,1,0.06,1,3,0,none,1,6426.08
TX02594,C0246,7962.81,CARD,success,none,0,0,126,13,7,0.54,1,0,0,none,1,7962.81
TX02595,C1958,31704.03,CARD,success,none,0,0,148,5,1,0.2,1,0,0,none,1,31704.03
TX02596,C1458,29371.53,UPI,failed,technical_error,4,0,301,17,11,0.65,1,0,0,payment_link,1,29371.53
TX02597,C1172,42320.99,NETBANKING,success,none,0,0,51,1,0,0.0,1,7,0,none,1,42320.99
TX02598,C1007,28575.92,CARD,failed,network_error,1,0,156,9,6,0.67,1,1,1,retry_payment,1,28575.92
TX02599,C1557,30707.77,CARD,abandoned,checkout_dropoff,4,1,274,4,3,0.75,0,0,2,send_reminder,1,30707.77
TX02600,C0294,44142.76,NETBANKING,failed,timeout,1,0,52,4,0,0.0,1,3,1,retry_payment,1,44142.76
TX02601,C1447,8350.64,WALLET,success,none,0,0,198,14,7,0.5,0,0,0,none,1,8350.64
TX02602,C1511,3367.96,CARD,success,none,0,0,296,11,5,0.45,0,0,0,none,1,3367.96
TX02603,C1020,24552.65,NETBANKING,failed,insufficient_funds,3,0,490,14,4,0.29,1,1,0,send_reminder,0,0.0
TX02604,C0675,14078.37,NETBANKING,failed,network_error,0,0,324,14,10,0.71,0,0,1,retry_payment,1,14078.37
TX02605,C2370,6654.77,WALLET,success,none,0,0,556,11,1,0.09,0,0,0,none,1,6654.77
TX02606,C0223,43345.13,CARD,failed,technical_error,3,0,193,20,7,0.35,1,3,2,payment_link,0,0.0
TX02607,C0883,13018.55,NETBANKING,failed,network_error,1,0,599,4,2,0.5,1,15,0,retry_payment,1,13018.55
TX02608,C0763,7537.74,CARD,success,none,0,0,515,15,0,0.0,1,15,0,none,1,7537.74
TX02609,C2019,36207.37,WALLET,failed,bank_error,2,0,129,17,9,0.53,0,0,0,payment_link,0,0.0
TX02610,C0943,32556.56,CARD,success,none,0,0,473,18,4,0.22,0,0,0,none,1,32556.56
TX02611,C0791,22346.43,CARD,failed,timeout,2,0,334,3,3,1.0,1,0,2,retry_payment,0,0.0
TX02612,C1824,785.19,CARD,success,none,0,0,234,5,4,0.8,1,0,0,none,1,785.19
TX02613,C0463,3554.71,CARD,failed,bank_error,0,0,60,17,9,0.53,1,0,2,payment_link,0,0.0
TX02614,C0834,10388.72,CARD,success,none,0,0,472,19,12,0.63,0,0,0,none,1,10388.72
TX02615,C2087,8486.0,WALLET,success,none,0,0,97,7,6,0.86,0,0,0,none,1,8486.0
TX02616,C1375,32077.73,NETBANKING,success,none,0,0,302,14,14,1.0,0,0,0,none,1,32077.73
TX02617,C0099,28202.1,NETBANKING,abandoned,checkout_dropoff,2,1,591,2,0,0.0,0,0,1,payment_link,1,28202.1
TX02618,C0384,45423.22,CARD,success,none,0,0,10,3,0,0.0,1,0,0,none,1,45423.22
TX02619,C0450,23864.63,UPI,success,none,0,0,59,7,0,0.0,1,0,0,none,1,23864.63
TX02620,C0280,3250.31,UPI,success,none,0,0,75,12,6,0.5,1,15,0,none,1,3250.31
TX02621,C1393,3977.22,CARD,failed,bank_error,4,0,115,9,8,0.89,0,0,1,payment_link,1,3977.22
TX02622,C1310,17742.73,UPI,success,none,0,0,22,4,3,0.75,1,0,0,none,1,17742.73
TX02623,C1833,5677.49,WALLET,success,none,0,0,46,3,0,0.0,0,0,0,none,1,5677.49
TX02624,C1895,39557.43,UPI,success,none,0,0,549,18,6,0.33,1,3,0,none,1,39557.43
TX02625,C1786,4851.76,NETBANKING,success,none,0,0,408,14,12,0.86,1,0,0,none,1,4851.76
TX02626,C2330,28650.06,WALLET,success,none,0,0,543,7,3,0.43,0,0,0,none,1,28650.06
TX02627,C1696,3470.51,UPI,failed,network_error,2,0,559,7,5,0.71,0,0,1,retry_payment,0,0.0
